id,Target
113211,Graduate
113212,Graduate
113213,Graduate
113214,Graduate
113215,Enrolled
113216,Enrolled
113217,Graduate
113218,Graduate
113219,Graduate
113220,Enrolled
113221,Graduate
113222,Dropout
113223,Graduate
113224,Dropout
113225,Enrolled
113226,Graduate
113227,Enrolled
113228,Graduate
113229,Graduate
113230,Graduate
113231,Graduate
113232,Dropout
113233,Graduate
113234,Graduate
113235,Dropout
113236,Enrolled
113237,Graduate
113238,Graduate
113239,Dropout
113240,Graduate
113241,Graduate
113242,Graduate
113243,Enrolled
113244,Enrolled
113245,Graduate
113246,Enrolled
113247,Enrolled
113248,Graduate
113249,Dropout
113250,Graduate
113251,Graduate
113252,Graduate
113253,Enrolled
113254,Dropout
113255,Enrolled
113256,Dropout
113257,Graduate
113258,Enrolled
113259,Dropout
113260,Enrolled
113261,Graduate
113262,Enrolled
113263,Graduate
113264,Enrolled
113265,Graduate
113266,Graduate
113267,Graduate
113268,Graduate
113269,Graduate
113270,Graduate
113271,Graduate
113272,Graduate
113273,Graduate
113274,Graduate
113275,Graduate
113276,Graduate
113277,Graduate
113278,Graduate
113279,Enrolled
113280,Graduate
113281,Graduate
113282,Graduate
113283,Enrolled
113284,Graduate
113285,Graduate
113286,Graduate
113287,Graduate
113288,Graduate
113289,Graduate
113290,Graduate
113291,Graduate
113292,Graduate
113293,Graduate
113294,Enrolled
113295,Graduate
113296,Graduate
113297,Enrolled
113298,Graduate
113299,Graduate
113300,Dropout
113301,Graduate
113302,Dropout
113303,Graduate
113304,Graduate
113305,Graduate
113306,Graduate
113307,Graduate
113308,Dropout
113309,Dropout
113310,Graduate
113311,Enrolled
113312,Enrolled
113313,Enrolled
113314,Enrolled
113315,Graduate
113316,Graduate
113317,Graduate
113318,Graduate
113319,Enrolled
113320,Dropout
113321,Graduate
113322,Enrolled
113323,Graduate
113324,Graduate
113325,Graduate
113326,Dropout
113327,Enrolled
113328,Graduate
113329,Enrolled
113330,Dropout
113331,Enrolled
113332,Enrolled
113333,Enrolled
113334,Graduate
113335,Graduate
113336,Dropout
113337,Graduate
113338,Enrolled
113339,Graduate
113340,Graduate
113341,Graduate
113342,Enrolled
113343,Graduate
113344,Graduate
113345,Graduate
113346,Enrolled
113347,Dropout
113348,Graduate
113349,Enrolled
113350,Graduate
113351,Graduate
113352,Graduate
113353,Graduate
113354,Enrolled
113355,Graduate
113356,Graduate
113357,Enrolled
113358,Dropout
113359,Graduate
113360,Graduate
113361,Graduate
113362,Graduate
113363,Enrolled
113364,Dropout
113365,Graduate
113366,Graduate
113367,Dropout
113368,Graduate
113369,Graduate
113370,Dropout
113371,Graduate
113372,Enrolled
113373,Graduate
113374,Enrolled
113375,Graduate
113376,Graduate
113377,Enrolled
113378,Graduate
113379,Enrolled
113380,Dropout
113381,Dropout
113382,Dropout
113383,Enrolled
113384,Dropout
113385,Enrolled
113386,Enrolled
113387,Graduate
113388,Enrolled
113389,Graduate
113390,Enrolled
113391,Graduate
113392,Enrolled
113393,Graduate
113394,Graduate
113395,Graduate
113396,Graduate
113397,Graduate
113398,Graduate
113399,Graduate
113400,Graduate
113401,Graduate
113402,Graduate
113403,Graduate
113404,Enrolled
113405,Graduate
113406,Enrolled
113407,Dropout
113408,Graduate
113409,Enrolled
113410,Graduate
113411,Enrolled
113412,Graduate
113413,Graduate
113414,Graduate
113415,Enrolled
113416,Enrolled
113417,Graduate
113418,Graduate
113419,Enrolled
113420,Graduate
113421,Graduate
113422,Graduate
113423,Graduate
113424,Graduate
113425,Graduate
113426,Enrolled
113427,Enrolled
113428,Enrolled
113429,Graduate
113430,Graduate
113431,Graduate
113432,Graduate
113433,Graduate
113434,Graduate
113435,Graduate
113436,Graduate
113437,Graduate
113438,Graduate
113439,Graduate
113440,Enrolled
113441,Graduate
113442,Graduate
113443,Dropout
113444,Graduate
113445,Enrolled
113446,Graduate
113447,Dropout
113448,Graduate
113449,Enrolled
113450,Graduate
113451,Enrolled
113452,Enrolled
113453,Graduate
113454,Graduate
113455,Graduate
113456,Graduate
113457,Graduate
113458,Enrolled
113459,Graduate
113460,Dropout
113461,Enrolled
113462,Graduate
113463,Graduate
113464,Graduate
113465,Graduate
113466,Graduate
113467,Graduate
113468,Dropout
113469,Graduate
113470,Enrolled
113471,Graduate
113472,Graduate
113473,Enrolled
113474,Graduate
113475,Enrolled
113476,Graduate
113477,Graduate
113478,Graduate
113479,Graduate
113480,Enrolled
113481,Dropout
113482,Graduate
113483,Graduate
113484,Enrolled
113485,Enrolled
113486,Graduate
113487,Enrolled
113488,Graduate
113489,Dropout
113490,Dropout
113491,Graduate
113492,Graduate
113493,Graduate
113494,Graduate
113495,Graduate
113496,Graduate
113497,Dropout
113498,Graduate
113499,Enrolled
113500,Graduate
113501,Graduate
113502,Graduate
113503,Graduate
113504,Graduate
113505,Dropout
113506,Graduate
113507,Graduate
113508,Graduate
113509,Enrolled
113510,Dropout
113511,Enrolled
113512,Dropout
113513,Graduate
113514,Graduate
113515,Dropout
113516,Graduate
113517,Enrolled
113518,Graduate
113519,Graduate
113520,Enrolled
113521,Graduate
113522,Graduate
113523,Enrolled
113524,Graduate
113525,Enrolled
113526,Graduate
113527,Enrolled
113528,Graduate
113529,Graduate
113530,Dropout
113531,Graduate
113532,Graduate
113533,Graduate
113534,Graduate
113535,Graduate
113536,Graduate
113537,Graduate
113538,Graduate
113539,Enrolled
113540,Dropout
113541,Enrolled
113542,Dropout
113543,Dropout
113544,Graduate
113545,Graduate
113546,Dropout
113547,Graduate
113548,Enrolled
113549,Graduate
113550,Graduate
113551,Graduate
113552,Graduate
113553,Graduate
113554,Graduate
113555,Dropout
113556,Dropout
113557,Graduate
113558,Dropout
113559,Graduate
113560,Enrolled
113561,Enrolled
113562,Graduate
113563,Enrolled
113564,Dropout
113565,Graduate
113566,Graduate
113567,Graduate
113568,Enrolled
113569,Enrolled
113570,Graduate
113571,Dropout
113572,Graduate
113573,Enrolled
113574,Graduate
113575,Graduate
113576,Graduate
113577,Graduate
113578,Enrolled
113579,Graduate
113580,Graduate
113581,Enrolled
113582,Graduate
113583,Graduate
113584,Graduate
113585,Graduate
113586,Graduate
113587,Graduate
113588,Graduate
113589,Graduate
113590,Enrolled
113591,Graduate
113592,Graduate
113593,Enrolled
113594,Graduate
113595,Graduate
113596,Dropout
113597,Graduate
113598,Graduate
113599,Graduate
113600,Enrolled
113601,Graduate
113602,Enrolled
113603,Dropout
113604,Dropout
113605,Graduate
113606,Enrolled
113607,Graduate
113608,Graduate
113609,Graduate
113610,Graduate
113611,Enrolled
113612,Graduate
113613,Graduate
113614,Enrolled
113615,Graduate
113616,Graduate
113617,Graduate
113618,Dropout
113619,Graduate
113620,Graduate
113621,Graduate
113622,Dropout
113623,Enrolled
113624,Graduate
113625,Graduate
113626,Graduate
113627,Graduate
113628,Graduate
113629,Dropout
113630,Dropout
113631,Graduate
113632,Graduate
113633,Graduate
113634,Graduate
113635,Enrolled
113636,Graduate
113637,Graduate
113638,Dropout
113639,Graduate
113640,Graduate
113641,Enrolled
113642,Enrolled
113643,Graduate
113644,Dropout
113645,Graduate
113646,Enrolled
113647,Enrolled
113648,Enrolled
113649,Graduate
113650,Dropout
113651,Enrolled
113652,Enrolled
113653,Enrolled
113654,Dropout
113655,Graduate
113656,Graduate
113657,Dropout
113658,Dropout
113659,Enrolled
113660,Graduate
113661,Enrolled
113662,Graduate
113663,Graduate
113664,Enrolled
113665,Graduate
113666,Dropout
113667,Graduate
113668,Graduate
113669,Graduate
113670,Dropout
113671,Graduate
113672,Graduate
113673,Enrolled
113674,Dropout
113675,Graduate
113676,Graduate
113677,Graduate
113678,Graduate
113679,Graduate
113680,Graduate
113681,Graduate
113682,Graduate
113683,Enrolled
113684,Dropout
113685,Graduate
113686,Graduate
113687,Graduate
113688,Enrolled
113689,Graduate
113690,Dropout
113691,Graduate
113692,Graduate
113693,Graduate
113694,Enrolled
113695,Enrolled
113696,Enrolled
113697,Dropout
113698,Graduate
113699,Graduate
113700,Dropout
113701,Graduate
113702,Graduate
113703,Graduate
113704,Graduate
113705,Enrolled
113706,Enrolled
113707,Graduate
113708,Graduate
113709,Graduate
113710,Graduate
113711,Enrolled
113712,Graduate
113713,Graduate
113714,Graduate
113715,Graduate
113716,Graduate
113717,Dropout
113718,Graduate
113719,Enrolled
113720,Enrolled
113721,Graduate
113722,Enrolled
113723,Graduate
113724,Enrolled
113725,Graduate
113726,Enrolled
113727,Enrolled
113728,Graduate
113729,Graduate
113730,Enrolled
113731,Graduate
113732,Graduate
113733,Enrolled
113734,Enrolled
113735,Graduate
113736,Graduate
113737,Dropout
113738,Graduate
113739,Enrolled
113740,Graduate
113741,Graduate
113742,Graduate
113743,Graduate
113744,Graduate
113745,Graduate
113746,Graduate
113747,Graduate
113748,Graduate
113749,Graduate
113750,Graduate
113751,Graduate
113752,Graduate
113753,Graduate
113754,Graduate
113755,Graduate
113756,Enrolled
113757,Graduate
113758,Graduate
113759,Dropout
113760,Graduate
113761,Dropout
113762,Dropout
113763,Enrolled
113764,Graduate
113765,Enrolled
113766,Enrolled
113767,Enrolled
113768,Dropout
113769,Graduate
113770,Graduate
113771,Graduate
113772,Graduate
113773,Enrolled
113774,Enrolled
113775,Graduate
113776,Graduate
113777,Graduate
113778,Enrolled
113779,Graduate
113780,Enrolled
113781,Graduate
113782,Enrolled
113783,Graduate
113784,Enrolled
113785,Enrolled
113786,Graduate
113787,Dropout
113788,Enrolled
113789,Graduate
113790,Graduate
113791,Enrolled
113792,Dropout
113793,Graduate
113794,Graduate
113795,Enrolled
113796,Enrolled
113797,Enrolled
113798,Graduate
113799,Graduate
113800,Graduate
113801,Graduate
113802,Enrolled
113803,Graduate
113804,Graduate
113805,Enrolled
113806,Dropout
113807,Graduate
113808,Graduate
113809,Graduate
113810,Graduate
113811,Graduate
113812,Enrolled
113813,Graduate
113814,Graduate
113815,Enrolled
113816,Enrolled
113817,Graduate
113818,Graduate
113819,Enrolled
113820,Graduate
113821,Dropout
113822,Graduate
113823,Graduate
113824,Graduate
113825,Graduate
113826,Graduate
113827,Graduate
113828,Graduate
113829,Enrolled
113830,Graduate
113831,Graduate
113832,Graduate
113833,Graduate
113834,Graduate
113835,Graduate
113836,Graduate
113837,Graduate
113838,Enrolled
113839,Graduate
113840,Graduate
113841,Enrolled
113842,Graduate
113843,Graduate
113844,Enrolled
113845,Enrolled
113846,Graduate
113847,Graduate
113848,Graduate
113849,Graduate
113850,Graduate
113851,Graduate
113852,Graduate
113853,Graduate
113854,Dropout
113855,Dropout
113856,Enrolled
113857,Enrolled
113858,Graduate
113859,Graduate
113860,Dropout
113861,Graduate
113862,Enrolled
113863,Enrolled
113864,Enrolled
113865,Dropout
113866,Enrolled
113867,Graduate
113868,Dropout
113869,Dropout
113870,Graduate
113871,Graduate
113872,Enrolled
113873,Graduate
113874,Dropout
113875,Enrolled
113876,Enrolled
113877,Graduate
113878,Graduate
113879,Enrolled
113880,Enrolled
113881,Graduate
113882,Graduate
113883,Graduate
113884,Graduate
113885,Graduate
113886,Graduate
113887,Enrolled
113888,Graduate
113889,Graduate
113890,Graduate
113891,Graduate
113892,Graduate
113893,Dropout
113894,Dropout
113895,Graduate
113896,Graduate
113897,Enrolled
113898,Dropout
113899,Enrolled
113900,Enrolled
113901,Dropout
113902,Enrolled
113903,Dropout
113904,Graduate
113905,Graduate
113906,Graduate
113907,Graduate
113908,Graduate
113909,Enrolled
113910,Enrolled
113911,Enrolled
113912,Dropout
113913,Graduate
113914,Graduate
113915,Dropout
113916,Graduate
113917,Enrolled
113918,Graduate
113919,Graduate
113920,Graduate
113921,Graduate
113922,Enrolled
113923,Graduate
113924,Enrolled
113925,Graduate
113926,Graduate
113927,Enrolled
113928,Graduate
113929,Dropout
113930,Graduate
113931,Dropout
113932,Graduate
113933,Graduate
113934,Graduate
113935,Graduate
113936,Enrolled
113937,Graduate
113938,Graduate
113939,Graduate
113940,Graduate
113941,Graduate
113942,Graduate
113943,Graduate
113944,Graduate
113945,Graduate
113946,Enrolled
113947,Graduate
113948,Graduate
113949,Enrolled
113950,Graduate
113951,Graduate
113952,Enrolled
113953,Graduate
113954,Graduate
113955,Graduate
113956,Graduate
113957,Dropout
113958,Dropout
113959,Graduate
113960,Graduate
113961,Dropout
113962,Graduate
113963,Enrolled
113964,Graduate
113965,Graduate
113966,Graduate
113967,Dropout
113968,Dropout
113969,Graduate
113970,Graduate
113971,Graduate
113972,Graduate
113973,Enrolled
113974,Enrolled
113975,Graduate
113976,Graduate
113977,Graduate
113978,Graduate
113979,Dropout
113980,Enrolled
113981,Graduate
113982,Graduate
113983,Enrolled
113984,Graduate
113985,Graduate
113986,Enrolled
113987,Enrolled
113988,Graduate
113989,Graduate
113990,Enrolled
113991,Graduate
113992,Graduate
113993,Graduate
113994,Dropout
113995,Graduate
113996,Dropout
113997,Enrolled
113998,Graduate
113999,Graduate
114000,Graduate
114001,Graduate
114002,Graduate
114003,Enrolled
114004,Graduate
114005,Enrolled
114006,Dropout
114007,Graduate
114008,Graduate
114009,Dropout
114010,Graduate
114011,Enrolled
114012,Enrolled
114013,Enrolled
114014,Graduate
114015,Graduate
114016,Dropout
114017,Dropout
114018,Graduate
114019,Graduate
114020,Graduate
114021,Graduate
114022,Graduate
114023,Graduate
114024,Graduate
114025,Graduate
114026,Graduate
114027,Enrolled
114028,Dropout
114029,Graduate
114030,Enrolled
114031,Graduate
114032,Graduate
114033,Graduate
114034,Graduate
114035,Graduate
114036,Dropout
114037,Graduate
114038,Graduate
114039,Enrolled
114040,Graduate
114041,Graduate
114042,Enrolled
114043,Graduate
114044,Enrolled
114045,Dropout
114046,Dropout
114047,Dropout
114048,Graduate
114049,Enrolled
114050,Graduate
114051,Graduate
114052,Graduate
114053,Graduate
114054,Dropout
114055,Graduate
114056,Enrolled
114057,Enrolled
114058,Enrolled
114059,Graduate
114060,Enrolled
114061,Enrolled
114062,Enrolled
114063,Graduate
114064,Graduate
114065,Graduate
114066,Graduate
114067,Enrolled
114068,Dropout
114069,Graduate
114070,Graduate
114071,Graduate
114072,Graduate
114073,Graduate
114074,Graduate
114075,Graduate
114076,Dropout
114077,Enrolled
114078,Graduate
114079,Dropout
114080,Enrolled
114081,Graduate
114082,Graduate
114083,Enrolled
114084,Graduate
114085,Graduate
114086,Graduate
114087,Dropout
114088,Graduate
114089,Graduate
114090,Graduate
114091,Graduate
114092,Enrolled
114093,Enrolled
114094,Graduate
114095,Enrolled
114096,Graduate
114097,Dropout
114098,Dropout
114099,Graduate
114100,Graduate
114101,Graduate
114102,Graduate
114103,Graduate
114104,Graduate
114105,Graduate
114106,Enrolled
114107,Graduate
114108,Dropout
114109,Enrolled
114110,Dropout
114111,Enrolled
114112,Graduate
114113,Graduate
114114,Graduate
114115,Graduate
114116,Graduate
114117,Graduate
114118,Graduate
114119,Graduate
114120,Graduate
114121,Enrolled
114122,Graduate
114123,Graduate
114124,Graduate
114125,Graduate
114126,Graduate
114127,Graduate
114128,Dropout
114129,Dropout
114130,Enrolled
114131,Graduate
114132,Enrolled
114133,Dropout
114134,Enrolled
114135,Dropout
114136,Graduate
114137,Graduate
114138,Graduate
114139,Graduate
114140,Graduate
114141,Graduate
114142,Graduate
114143,Dropout
114144,Graduate
114145,Graduate
114146,Graduate
114147,Graduate
114148,Enrolled
114149,Graduate
114150,Graduate
114151,Enrolled
114152,Dropout
114153,Dropout
114154,Dropout
114155,Enrolled
114156,Enrolled
114157,Dropout
114158,Graduate
114159,Dropout
114160,Enrolled
114161,Graduate
114162,Dropout
114163,Enrolled
114164,Enrolled
114165,Enrolled
114166,Enrolled
114167,Graduate
114168,Graduate
114169,Dropout
114170,Graduate
114171,Graduate
114172,Enrolled
114173,Enrolled
114174,Enrolled
114175,Dropout
114176,Enrolled
114177,Graduate
114178,Graduate
114179,Graduate
114180,Graduate
114181,Graduate
114182,Enrolled
114183,Graduate
114184,Enrolled
114185,Graduate
114186,Dropout
114187,Enrolled
114188,Graduate
114189,Graduate
114190,Graduate
114191,Graduate
114192,Graduate
114193,Graduate
114194,Enrolled
114195,Graduate
114196,Graduate
114197,Dropout
114198,Dropout
114199,Dropout
114200,Graduate
114201,Graduate
114202,Graduate
114203,Graduate
114204,Graduate
114205,Graduate
114206,Enrolled
114207,Dropout
114208,Dropout
114209,Graduate
114210,Enrolled
114211,Graduate
114212,Enrolled
114213,Graduate
114214,Graduate
114215,Graduate
114216,Dropout
114217,Enrolled
114218,Graduate
114219,Enrolled
114220,Graduate
114221,Dropout
114222,Graduate
114223,Enrolled
114224,Enrolled
114225,Graduate
114226,Graduate
114227,Graduate
114228,Enrolled
114229,Enrolled
114230,Graduate
114231,Graduate
114232,Graduate
114233,Graduate
114234,Graduate
114235,Graduate
114236,Enrolled
114237,Dropout
114238,Graduate
114239,Enrolled
114240,Graduate
114241,Graduate
114242,Enrolled
114243,Graduate
114244,Graduate
114245,Enrolled
114246,Graduate
114247,Graduate
114248,Graduate
114249,Graduate
114250,Graduate
114251,Graduate
114252,Graduate
114253,Dropout
114254,Graduate
114255,Graduate
114256,Dropout
114257,Enrolled
114258,Graduate
114259,Graduate
114260,Dropout
114261,Dropout
114262,Graduate
114263,Enrolled
114264,Enrolled
114265,Enrolled
114266,Graduate
114267,Enrolled
114268,Enrolled
114269,Graduate
114270,Graduate
114271,Graduate
114272,Graduate
114273,Graduate
114274,Dropout
114275,Graduate
114276,Enrolled
114277,Graduate
114278,Graduate
114279,Enrolled
114280,Dropout
114281,Dropout
114282,Enrolled
114283,Graduate
114284,Enrolled
114285,Enrolled
114286,Enrolled
114287,Graduate
114288,Graduate
114289,Enrolled
114290,Enrolled
114291,Dropout
114292,Graduate
114293,Graduate
114294,Graduate
114295,Graduate
114296,Graduate
114297,Graduate
114298,Enrolled
114299,Dropout
114300,Enrolled
114301,Graduate
114302,Graduate
114303,Dropout
114304,Graduate
114305,Enrolled
114306,Graduate
114307,Graduate
114308,Graduate
114309,Graduate
114310,Graduate
114311,Enrolled
114312,Graduate
114313,Graduate
114314,Graduate
114315,Graduate
114316,Enrolled
114317,Enrolled
114318,Dropout
114319,Graduate
114320,Graduate
114321,Graduate
114322,Graduate
114323,Graduate
114324,Graduate
114325,Dropout
114326,Graduate
114327,Enrolled
114328,Enrolled
114329,Dropout
114330,Enrolled
114331,Graduate
114332,Enrolled
114333,Enrolled
114334,Dropout
114335,Graduate
114336,Graduate
114337,Enrolled
114338,Graduate
114339,Graduate
114340,Dropout
114341,Graduate
114342,Graduate
114343,Dropout
114344,Enrolled
114345,Graduate
114346,Enrolled
114347,Dropout
114348,Graduate
114349,Dropout
114350,Enrolled
114351,Dropout
114352,Graduate
114353,Graduate
114354,Graduate
114355,Enrolled
114356,Dropout
114357,Graduate
114358,Dropout
114359,Enrolled
114360,Enrolled
114361,Enrolled
114362,Graduate
114363,Enrolled
114364,Dropout
114365,Enrolled
114366,Graduate
114367,Enrolled
114368,Dropout
114369,Dropout
114370,Graduate
114371,Graduate
114372,Enrolled
114373,Graduate
114374,Dropout
114375,Enrolled
114376,Graduate
114377,Enrolled
114378,Graduate
114379,Graduate
114380,Graduate
114381,Graduate
114382,Enrolled
114383,Enrolled
114384,Graduate
114385,Graduate
114386,Graduate
114387,Enrolled
114388,Graduate
114389,Enrolled
114390,Graduate
114391,Graduate
114392,Enrolled
114393,Graduate
114394,Dropout
114395,Graduate
114396,Graduate
114397,Dropout
114398,Graduate
114399,Graduate
114400,Graduate
114401,Dropout
114402,Graduate
114403,Graduate
114404,Graduate
114405,Graduate
114406,Dropout
114407,Enrolled
114408,Graduate
114409,Graduate
114410,Enrolled
114411,Enrolled
114412,Graduate
114413,Enrolled
114414,Graduate
114415,Enrolled
114416,Enrolled
114417,Graduate
114418,Enrolled
114419,Graduate
114420,Graduate
114421,Enrolled
114422,Graduate
114423,Dropout
114424,Graduate
114425,Enrolled
114426,Graduate
114427,Enrolled
114428,Dropout
114429,Enrolled
114430,Graduate
114431,Enrolled
114432,Graduate
114433,Graduate
114434,Enrolled
114435,Graduate
114436,Graduate
114437,Enrolled
114438,Graduate
114439,Graduate
114440,Dropout
114441,Graduate
114442,Graduate
114443,Graduate
114444,Graduate
114445,Graduate
114446,Enrolled
114447,Graduate
114448,Graduate
114449,Enrolled
114450,Graduate
114451,Enrolled
114452,Enrolled
114453,Enrolled
114454,Graduate
114455,Graduate
114456,Enrolled
114457,Graduate
114458,Dropout
114459,Dropout
114460,Enrolled
114461,Enrolled
114462,Enrolled
114463,Enrolled
114464,Graduate
114465,Graduate
114466,Enrolled
114467,Dropout
114468,Enrolled
114469,Graduate
114470,Dropout
114471,Graduate
114472,Dropout
114473,Graduate
114474,Graduate
114475,Dropout
114476,Enrolled
114477,Graduate
114478,Graduate
114479,Dropout
114480,Graduate
114481,Enrolled
114482,Graduate
114483,Enrolled
114484,Dropout
114485,Enrolled
114486,Graduate
114487,Graduate
114488,Dropout
114489,Graduate
114490,Graduate
114491,Graduate
114492,Enrolled
114493,Dropout
114494,Graduate
114495,Graduate
114496,Enrolled
114497,Enrolled
114498,Graduate
114499,Graduate
114500,Dropout
114501,Enrolled
114502,Enrolled
114503,Enrolled
114504,Dropout
114505,Graduate
114506,Graduate
114507,Enrolled
114508,Graduate
114509,Graduate
114510,Graduate
114511,Enrolled
114512,Enrolled
114513,Enrolled
114514,Graduate
114515,Enrolled
114516,Enrolled
114517,Graduate
114518,Enrolled
114519,Enrolled
114520,Dropout
114521,Dropout
114522,Graduate
114523,Enrolled
114524,Dropout
114525,Graduate
114526,Graduate
114527,Dropout
114528,Graduate
114529,Enrolled
114530,Dropout
114531,Graduate
114532,Graduate
114533,Graduate
114534,Graduate
114535,Graduate
114536,Enrolled
114537,Dropout
114538,Enrolled
114539,Graduate
114540,Graduate
114541,Enrolled
114542,Dropout
114543,Graduate
114544,Enrolled
114545,Graduate
114546,Dropout
114547,Graduate
114548,Graduate
114549,Enrolled
114550,Dropout
114551,Graduate
114552,Dropout
114553,Graduate
114554,Dropout
114555,Dropout
114556,Graduate
114557,Graduate
114558,Graduate
114559,Graduate
114560,Dropout
114561,Graduate
114562,Enrolled
114563,Graduate
114564,Graduate
114565,Graduate
114566,Enrolled
114567,Dropout
114568,Graduate
114569,Graduate
114570,Dropout
114571,Enrolled
114572,Enrolled
114573,Enrolled
114574,Enrolled
114575,Graduate
114576,Dropout
114577,Graduate
114578,Graduate
114579,Graduate
114580,Graduate
114581,Dropout
114582,Enrolled
114583,Enrolled
114584,Graduate
114585,Enrolled
114586,Graduate
114587,Enrolled
114588,Enrolled
114589,Graduate
114590,Enrolled
114591,Graduate
114592,Dropout
114593,Graduate
114594,Enrolled
114595,Enrolled
114596,Graduate
114597,Dropout
114598,Dropout
114599,Graduate
114600,Enrolled
114601,Graduate
114602,Graduate
114603,Graduate
114604,Enrolled
114605,Enrolled
114606,Graduate
114607,Graduate
114608,Graduate
114609,Graduate
114610,Graduate
114611,Graduate
114612,Dropout
114613,Graduate
114614,Graduate
114615,Dropout
114616,Enrolled
114617,Graduate
114618,Enrolled
114619,Graduate
114620,Enrolled
114621,Graduate
114622,Enrolled
114623,Dropout
114624,Enrolled
114625,Graduate
114626,Graduate
114627,Graduate
114628,Graduate
114629,Graduate
114630,Graduate
114631,Graduate
114632,Dropout
114633,Dropout
114634,Enrolled
114635,Graduate
114636,Graduate
114637,Dropout
114638,Enrolled
114639,Enrolled
114640,Graduate
114641,Dropout
114642,Enrolled
114643,Graduate
114644,Graduate
114645,Graduate
114646,Graduate
114647,Graduate
114648,Enrolled
114649,Dropout
114650,Graduate
114651,Graduate
114652,Graduate
114653,Graduate
114654,Dropout
114655,Enrolled
114656,Graduate
114657,Graduate
114658,Graduate
114659,Enrolled
114660,Graduate
114661,Enrolled
114662,Graduate
114663,Enrolled
114664,Dropout
114665,Graduate
114666,Dropout
114667,Dropout
114668,Enrolled
114669,Graduate
114670,Dropout
114671,Graduate
114672,Graduate
114673,Graduate
114674,Enrolled
114675,Graduate
114676,Graduate
114677,Enrolled
114678,Graduate
114679,Graduate
114680,Enrolled
114681,Dropout
114682,Graduate
114683,Graduate
114684,Enrolled
114685,Graduate
114686,Graduate
114687,Enrolled
114688,Enrolled
114689,Graduate
114690,Dropout
114691,Graduate
114692,Graduate
114693,Graduate
114694,Enrolled
114695,Graduate
114696,Graduate
114697,Enrolled
114698,Graduate
114699,Graduate
114700,Graduate
114701,Graduate
114702,Enrolled
114703,Graduate
114704,Graduate
114705,Graduate
114706,Graduate
114707,Enrolled
114708,Enrolled
114709,Enrolled
114710,Graduate
114711,Graduate
114712,Enrolled
114713,Enrolled
114714,Graduate
114715,Graduate
114716,Graduate
114717,Enrolled
114718,Graduate
114719,Enrolled
114720,Graduate
114721,Graduate
114722,Graduate
114723,Graduate
114724,Graduate
114725,Graduate
114726,Dropout
114727,Enrolled
114728,Graduate
114729,Enrolled
114730,Graduate
114731,Enrolled
114732,Enrolled
114733,Dropout
114734,Enrolled
114735,Graduate
114736,Dropout
114737,Dropout
114738,Dropout
114739,Dropout
114740,Graduate
114741,Graduate
114742,Enrolled
114743,Graduate
114744,Graduate
114745,Graduate
114746,Graduate
114747,Dropout
114748,Graduate
114749,Graduate
114750,Graduate
114751,Graduate
114752,Enrolled
114753,Graduate
114754,Graduate
114755,Graduate
114756,Graduate
114757,Graduate
114758,Graduate
114759,Dropout
114760,Graduate
114761,Enrolled
114762,Graduate
114763,Dropout
114764,Graduate
114765,Enrolled
114766,Graduate
114767,Graduate
114768,Dropout
114769,Graduate
114770,Enrolled
114771,Enrolled
114772,Graduate
114773,Graduate
114774,Enrolled
114775,Enrolled
114776,Graduate
114777,Enrolled
114778,Graduate
114779,Graduate
114780,Dropout
114781,Graduate
114782,Dropout
114783,Graduate
114784,Dropout
114785,Graduate
114786,Graduate
114787,Graduate
114788,Graduate
114789,Enrolled
114790,Enrolled
114791,Enrolled
114792,Dropout
114793,Enrolled
114794,Graduate
114795,Graduate
114796,Graduate
114797,Enrolled
114798,Enrolled
114799,Graduate
114800,Graduate
114801,Enrolled
114802,Enrolled
114803,Enrolled
114804,Graduate
114805,Graduate
114806,Graduate
114807,Graduate
114808,Graduate
114809,Graduate
114810,Graduate
114811,Dropout
114812,Graduate
114813,Graduate
114814,Dropout
114815,Graduate
114816,Graduate
114817,Dropout
114818,Enrolled
114819,Enrolled
114820,Graduate
114821,Graduate
114822,Graduate
114823,Graduate
114824,Graduate
114825,Enrolled
114826,Graduate
114827,Enrolled
114828,Enrolled
114829,Graduate
114830,Graduate
114831,Graduate
114832,Graduate
114833,Graduate
114834,Graduate
114835,Graduate
114836,Graduate
114837,Dropout
114838,Graduate
114839,Graduate
114840,Enrolled
114841,Dropout
114842,Enrolled
114843,Enrolled
114844,Graduate
114845,Dropout
114846,Graduate
114847,Enrolled
114848,Graduate
114849,Dropout
114850,Dropout
114851,Graduate
114852,Enrolled
114853,Enrolled
114854,Enrolled
114855,Dropout
114856,Enrolled
114857,Enrolled
114858,Graduate
114859,Graduate
114860,Graduate
114861,Graduate
114862,Graduate
114863,Graduate
114864,Enrolled
114865,Enrolled
114866,Graduate
114867,Graduate
114868,Graduate
114869,Graduate
114870,Dropout
114871,Graduate
114872,Enrolled
114873,Enrolled
114874,Graduate
114875,Graduate
114876,Graduate
114877,Graduate
114878,Enrolled
114879,Graduate
114880,Graduate
114881,Graduate
114882,Graduate
114883,Graduate
114884,Dropout
114885,Graduate
114886,Dropout
114887,Enrolled
114888,Graduate
114889,Enrolled
114890,Dropout
114891,Graduate
114892,Dropout
114893,Graduate
114894,Dropout
114895,Dropout
114896,Graduate
114897,Dropout
114898,Enrolled
114899,Enrolled
114900,Dropout
114901,Graduate
114902,Graduate
114903,Graduate
